Speaker,Neighborhood,Gender,Year,YOB,Occupation,Age,SEC,Education,label,word,notes,context,pre_seg,post_seg,file,time.s.,nformants,F1.Hz.,B1.Hz.,F2.Hz.,B2.Hz.,F3.Hz.,B3.Hz.,F4.Hz.,B4.Hz.,F5.Hz.,B5.Hz.,seg_start,seg_end,select_start,select_end,nInt,AlignerCode,SegDur,Notes,var_context,code,asp_start,asp_end,asp_dur,token_id,select_dur,select_mid,sel_mid_int_45,sel_mid_int_55,post_segv,post_segp,post_segh,F1.Bark,F2.Bark,code2,Pseudonym
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,was,?,initial,T,AH0,EDI_2-1-1,1035.406045,5,517.687,66.511,1581.008,43.801,2612.722,531.818,3410.88,1870.972,4489.419,565.664,1035.391,1035.421,1035.391,1035.421,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1035.391,0.03,1035.406,1035.4045,1035.4075,voiced,back_vowel,low_vowel,5.071671426,11.44027075,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,was,?,initial,T,AH0,EDI_2-1-1,1036.286045,4,581.955,155.307,1527.238,154.253,2749.05,921.291,3688.464,1115.028,NA,NA,1036.271,1036.301,1036.271,1036.301,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1036.271,0.03,1036.286,1036.2845,1036.2875,voiced,back_vowel,low_vowel,5.607879526,11.21145578,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,went,?,initial,IY1,EH1,EDI_2-1-1,1064.789,4,534.56,143.571,1094.064,434.982,2558.318,806.536,3790.737,290.248,NA,NA,1064.744,1064.834,1064.744,1064.834,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1064.744,0.09,1064.789,1064.7845,1064.7935,voiced,front_vowel,mid_vowel,5.215122827,9.074204706,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,anywhere,?,internal,IY0,EH2,EDI_2-1-1,1065.409599,5,428.066,271.025,1437.268,258.465,2543.691,244.469,3553.155,307.683,4621.426,423.686,1065.364,1065.434,1065.371489,1065.447709,NA,NA,NA,NA,1,w,NA,NA,NA,EDI_2-1-1_1065.3714888657,0.076220375,1065.409599,1065.405788,1065.41341,voiced,front_vowel,mid_vowel,4.275750536,10.81239485,w,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,was,?,initial,AY1,AH0,EDI_2-1-1,1077.795045,4,522.746,632.104,1314.561,297.534,2695.284,460.498,3868.183,591.49,NA,NA,1077.77,1077.82,1077.77,1077.82,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1077.77,0.05,1077.795,1077.7925,1077.7975,voiced,back_vowel,low_vowel,5.114886855,10.23278024,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,were,?,initial,EY1,ER0,EDI_2-1-1,1078.651875,4,407.89,230.157,1326.103,368.43,2610.752,486.412,4155.719,718.687,NA,NA,1078.62,1078.69,1078.62,1078.69,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1078.62,0.07,1078.655,1078.6515,1078.6585,voiced,central_vowel,mid_vowel,4.088259674,10.28914396,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,we,?,initial,sp,IY1,EDI_2-1-1,108.244045,5,458.705,312.963,1208.607,443.729,2687.201,352.46,3659.088,694.17,4722.663,563.161,108.224,108.264,108.224,108.264,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_108.224,0.04,108.244,108.242,108.246,voiced,front_vowel,high_vowel,4.554489861,9.696182569,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,was,?,initial,D,AH0,EDI_2-1-1,1105.655045,5,541.592,215.047,1277.241,765.801,2358.349,980.891,3097.1,950.349,4720.82,408.935,1105.635,1105.675,1105.635,1105.675,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1105.635,0.04,1105.655,1105.653,1105.657,voiced,back_vowel,low_vowel,5.274336407,10.0477825,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,we've,?,initial,ER0,IY1,EDI_2-1-1,1106.345045,4,466.422,116.097,1607.723,302.439,2490.083,509.687,4540.413,761.854,NA,NA,1106.325,1106.365,1106.325,1106.365,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1106.325,0.04,1106.345,1106.343,1106.347,voiced,front_vowel,high_vowel,4.623585741,11.55139018,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,whatever,?,internal,HH,AH2,EDI_2-1-1,1116.554045,5,504.875,135.229,1131.531,197.311,2707.502,691.167,3789.105,644.682,4312.567,926.39,1116.534,1116.574,1116.534,1116.574,NA,NA,NA,NA,1,w,NA,NA,NA,EDI_2-1-1_1116.534,0.04,1116.554,1116.552,1116.556,voiced,back_vowel,low_vowel,4.96143415,9.282725834,w,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,we,?,initial,T,IY1,EDI_2-1-1,1138.741045,5,417.667,61.794,1510.521,226.175,2597.189,868.321,3674.9,438.19,4570.405,909.235,1138.726,1138.756,1138.726,1138.756,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1138.726,0.03,1138.741,1138.7395,1138.7425,voiced,front_vowel,high_vowel,4.179512421,11.13887277,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,would,?,initial,T,UH1,EDI_2-1-1,1141.994045,5,494.44,206.506,1503.765,438.984,2657.069,959.977,3670.879,468.15,4352.65,571.785,1141.979,1142.009,1141.979,1142.009,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1141.979,0.03,1141.994,1141.9925,1141.9955,voiced,back_vowel,high_vowel,4.870798716,11.10934033,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,would,?,initial,spn,UH1,EDI_2-1-1,1142.359045,5,563.753,114.97,1292.838,931.231,2295.763,117.655,3580.63,732.652,4687.094,334.449,1142.339,1142.379,1142.339,1142.379,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1142.339,0.04,1142.359,1142.357,1142.361,voiced,back_vowel,high_vowel,5.458786514,10.1256142,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,would,?,initial,AY1,UH1,EDI_2-1-1,1198.248045,4,517.582,234.734,1336.472,149.357,2803.932,493.321,4176.126,749.052,NA,NA,1198.228,1198.268,1198.228,1198.268,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1198.228,0.04,1198.248,1198.246,1198.25,voiced,back_vowel,high_vowel,5.070772616,10.33944294,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,would,?,initial,AY1,UH1,EDI_2-1-1,1198.503045,4,837.6,180.951,1490.358,109.529,2853.482,209.714,3799.333,441.109,NA,NA,1198.488,1198.518,1198.488,1198.518,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1198.488,0.03,1198.503,1198.5015,1198.5045,voiced,back_vowel,high_vowel,7.4969002,11.05039194,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,would,?,initial,AY1,UH1,EDI_2-1-1,1199.033045,5,497.664,148.169,1277.136,167.897,2614.949,546.395,3669.309,829.861,5204.908,1286.219,1199.008,1199.058,1199.008,1199.058,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1199.008,0.05,1199.033,1199.0305,1199.0355,voiced,back_vowel,high_vowel,4.898883623,10.04725599,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,where,?,initial,S,EH1,EDI_2-1-1,121.537765,4,454.776,204.832,1529.283,758.528,2542.286,967.063,3884.42,445.762,NA,NA,121.506,121.546,121.5226253,121.5528128,NA,NA,NA,NA,1,w,NA,NA,NA,EDI_2-1-1_121.522625307655,0.03018754,121.5377191,121.5362097,121.5392285,voiced,front_vowel,mid_vowel,4.519141022,11.22028716,w,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,when,?,initial,T,IH1,EDI_2-1-1,1259.757045,5,538.002,90.828,1407.619,66.231,2681.015,570.858,3316.18,913.868,5101.449,2092.443,1259.742,1259.772,1259.742,1259.772,NA,NA,NA,NA,1,w,NA,NA,NA,EDI_2-1-1_1259.742,0.03,1259.757,1259.7555,1259.7585,voiced,front_vowel,high_vowel,5.244148147,10.67621584,w,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,while,?,initial,N,AY1,EDI_2-1-1,1274.814753,5,560.962,112.73,1207.649,75.345,2276.79,4539.024,3004.023,463.094,4364.613,831.361,1274.776,1274.836,1274.788635,1274.840872,NA,NA,NA,NA,1,w,NA,NA,NA,EDI_2-1-1_1274.78863475871,0.052236906,1274.814753,1274.812141,1274.817365,voiced,central_vowel,low_vowel,5.435734993,9.691167083,w,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,with,?,initial,T,IH0,EDI_2-1-1,1275.861045,5,410.909,143.522,1140.571,239.335,2496.878,467.972,3597.251,604.391,4775.404,582.573,1275.836,1275.886,1275.836,1275.886,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1275.836,0.05,1275.861,1275.8585,1275.8635,voiced,front_vowel,high_vowel,4.116517555,9.33228295,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,with,?,initial,NG,IH0,EDI_2-1-1,1278.076045,4,618.589,143.229,1686.9,158.5,3276.674,345.3,4174.269,1081.666,NA,NA,1278.056,1278.096,1278.056,1278.096,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1278.056,0.04,1278.076,1278.074,1278.078,voiced,front_vowel,high_vowel,5.90156823,11.87115962,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,were,?,initial,Z,ER0,EDI_2-1-1,1285.144,5,480.958,187.948,1326.16,323.707,2718.142,576.148,3475.328,413.266,5097.83,543.259,1285.104,1285.184,1285.104,1285.184,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1285.104,0.08,1285.144,1285.14,1285.148,voiced,central_vowel,mid_vowel,4.752550531,10.28942133,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,went,?,initial,Z,EH1,EDI_2-1-1,1290.359045,4,522.447,164.569,1733.955,375.604,2891.023,571.546,4377.114,998.23,NA,NA,1290.339,1290.379,1290.339,1290.379,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1290.339,0.04,1290.359,1290.357,1290.361,voiced,front_vowel,mid_vowel,5.112337609,12.05470489,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,with,?,initial,D,IH0,EDI_2-1-1,1294.178045,4,447.451,122.276,1398.315,356.532,2927.867,833.107,4215.804,744.341,NA,NA,1294.153,1294.203,1294.153,1294.203,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1294.153,0.05,1294.178,1294.1755,1294.1805,voiced,front_vowel,high_vowel,4.452930622,10.63298654,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,weren't,?,initial,IY1,ER1,EDI_2-1-1,1310.988045,4,698.129,427.767,1147.423,329.269,2610.639,296.659,3597.414,594.041,NA,NA,1310.973,1311.003,1310.973,1311.003,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1310.973,0.03,1310.988,1310.9865,1310.9895,voiced,central_vowel,mid_vowel,6.511358222,9.369653388,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,whatever,?,initial,UW1,AH2,EDI_2-1-1,1335.178892,4,568.33,229.937,1391.114,728.634,2844.373,1210.114,3684.546,1236.386,NA,NA,1335.143,1335.233,1335.151192,1335.206592,NA,NA,NA,NA,1,w,NA,NA,NA,EDI_2-1-1_1335.15119182395,0.055400298,1335.178892,1335.176122,1335.181662,voiced,back_vowel,low_vowel,5.496478862,10.59936365,w,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,would,?,initial,AY1,UH1,EDI_2-1-1,1346.539045,5,614.548,480.903,1281.661,214.216,2614.671,976.849,3826.354,1340.152,4822.518,2618.7,1346.514,1346.564,1346.514,1346.564,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1346.514,0.05,1346.539,1346.5365,1346.5415,voiced,back_vowel,high_vowel,5.869582327,10.06991511,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,want,?,initial,UW1,AA1,EDI_2-1-1,1410.404045,4,592.787,192.08,964.806,159.434,3109.104,122.547,3772.533,1163.131,NA,NA,1410.384,1410.424,1410.384,1410.424,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1410.384,0.04,1410.404,1410.402,1410.406,voiced,back_vowel,low_vowel,5.695595582,8.313816944,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,want,?,initial,UW1,AA1,EDI_2-1-1,1411.034045,4,752.408,496.206,1141.77,337.112,2819.072,277.712,3926.869,345.41,NA,NA,1411.014,1411.054,1411.014,1411.054,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1411.014,0.04,1411.034,1411.032,1411.036,voiced,back_vowel,low_vowel,6.906955827,9.33883415,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,what,?,initial,OW1,AH1,EDI_2-1-1,1437.01977,5,621.053,388.282,939.046,410.236,2694.307,732.045,3668.802,179.15,4804.183,880.775,1436.985,1437.035,1437.000674,1437.038775,NA,NA,NA,NA,1,w,NA,NA,NA,EDI_2-1-1_1437.00067410437,0.038100925,1437.019725,1437.01782,1437.02163,voiced,back_vowel,low_vowel,5.921022482,8.15417516,w,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,linguistics,?,internal,G,IH1,EDI_2-1-1,1441.341045,5,538.183,158.302,1224.761,140.655,2637.435,818.044,3430.387,262.723,4741.573,295.723,1441.316,1441.366,1441.316,1441.366,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1441.316,0.05,1441.341,1441.3385,1441.3435,voiced,front_vowel,high_vowel,5.245672251,9.780300337,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,linguistics,?,internal,G,IH1,EDI_2-1-1,1449.100045,5,438.683,400.63,1189.432,212.056,2804.462,421.149,4221.014,1531.156,4945.096,1217.418,1449.08,1449.12,1449.08,1449.12,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1449.08,0.04,1449.1,1449.098,1449.102,voiced,front_vowel,high_vowel,4.37314528,9.595213664,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,when,?,initial,JH,IH1,EDI_2-1-1,1456.583045,5,481.921,260.949,2054.272,442.348,3087.693,425.998,4198.44,600.134,5175.337,1077.18,1456.568,1456.598,1456.568,1456.598,NA,NA,NA,NA,1,w,NA,NA,NA,EDI_2-1-1_1456.568,0.03,1456.583,1456.5815,1456.5845,voiced,front_vowel,high_vowel,4.761040132,13.18980581,w,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,what,?,initial,OW1,AH1,EDI_2-1-1,1503.178045,5,581.173,90.892,980.588,138.96,2891.878,2780.604,3741.288,263.843,4002.524,402.088,1503.163,1503.193,1503.163,1503.193,NA,NA,NA,NA,1,w,NA,NA,NA,EDI_2-1-1_1503.163,0.03,1503.178,1503.1765,1503.1795,voiced,back_vowel,low_vowel,5.601518055,8.410240619,w,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,away,?,internal,AH0,EY1,EDI_2-1-1,1509.003045,5,483.466,136.228,1292.394,144.967,2306.367,1477.496,3504.89,962.996,4553.506,807.738,1508.978,1509.028,1508.978,1509.028,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1508.978,0.05,1509.003,1509.0005,1509.0055,voiced,front_vowel,mid_vowel,4.774646539,10.12340889,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,was,?,initial,TH,AH0,EDI_2-1-1,1551.368045,5,474.322,261.546,1518.704,261.154,2834.326,425.34,3602.236,1892.687,4809.186,676.391,1551.343,1551.393,1551.343,1551.393,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1551.343,0.05,1551.368,1551.3655,1551.3705,voiced,back_vowel,low_vowel,4.693866366,11.17448944,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,would,?,initial,OW0,UH1,EDI_2-1-1,1561.099045,4,464.457,306.243,1180.907,678.673,2774.013,272.25,3867.226,814.305,NA,NA,1561.079,1561.119,1561.079,1561.119,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1561.079,0.04,1561.099,1561.097,1561.101,voiced,back_vowel,high_vowel,4.606033417,9.549928081,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,work,?,initial,UW1,ER1,EDI_2-1-1,1611.574045,5,808.209,28.874,1427.729,133.915,2924.594,2623.165,3399.192,831.631,4057.231,174.15,1611.559,1611.589,1611.559,1611.589,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1611.559,0.03,1611.574,1611.5725,1611.5755,voiced,central_vowel,mid_vowel,7.297473753,10.76884194,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,we,?,initial,UW1,IY1,EDI_2-1-1,1721.530045,5,366.366,238.161,1209.746,331.419,2622.929,386.344,3955.761,990.891,5094.152,1044.165,1721.505,1721.555,1721.505,1721.555,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1721.505,0.05,1721.53,1721.5275,1721.5325,voiced,front_vowel,high_vowel,3.692152688,9.702141711,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,which,?,initial,R,IH1,EDI_2-1-1,175.557341,5,484.378,244.557,1202.339,126.456,2774.687,560.245,3882.869,863.935,4893.498,1152.566,175.513,175.573,175.535195,175.5793954,NA,NA,NA,NA,1,w,NA,NA,NA,EDI_2-1-1_175.535195009937,0.044200394,175.5572952,175.5550852,175.5595052,voiced,front_vowel,high_vowel,4.782670209,9.663312162,w,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,when,?,internal,HH,IH1,EDI_2-1-1,179.363758,5,471.599,175.612,1188.301,132.039,2675.853,530.427,3883.005,1013.723,4633.854,1083.046,179.335,179.375,179.3363868,179.3911298,NA,NA,NA,NA,1,w,NA,NA,NA,EDI_2-1-1_179.336386820471,0.054742938,179.3637583,179.3610211,179.3664954,voiced,front_vowel,high_vowel,4.669693366,9.589219798,w,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,well,?,initial,Z,EH1,EDI_2-1-1,1855.220045,5,499.642,244.913,1218.916,229.054,2797.969,338.083,3398.405,682.402,4409.963,324.669,1855.2,1855.24,1855.2,1855.24,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1855.2,0.04,1855.22,1855.218,1855.222,voiced,front_vowel,mid_vowel,4.916077933,9.749962717,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,stornoway,?,internal,OW0,EY2,EDI_2-1-1,186.546045,5,434.678,77.172,1215.879,65.095,2533.949,563.074,4011.89,772.913,4738.028,314.322,186.526,186.566,186.526,186.566,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_186.526,0.04,186.546,186.544,186.548,voiced,front_vowel,mid_vowel,4.336506971,9.734155527,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,welcomes,?,initial,IY0,EH1,EDI_2-1-1,1865.973,4,441.502,185.876,1352.267,161.741,2611.892,339.778,3893.598,242.683,NA,NA,1865.933,1866.013,1865.933,1866.013,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1865.933,0.08,1865.973,1865.969,1865.977,voiced,front_vowel,mid_vowel,4.398860613,10.41545768,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,would,?,initial,AY1,UH1,EDI_2-1-1,1872.608045,4,562.497,224.25,1327.157,163.794,2891.561,222.475,4149.493,179.063,NA,NA,1872.588,1872.628,1872.588,1872.628,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1872.588,0.04,1872.608,1872.606,1872.61,voiced,back_vowel,high_vowel,5.448419229,10.2942713,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,what,?,initial,N,AH1,EDI_2-1-1,1892.228045,5,638.316,72.1,871.957,59.728,2810.209,454.75,3863.728,231.796,4685.67,166.389,1892.213,1892.243,1892.213,1892.243,NA,NA,NA,NA,1,w,NA,NA,NA,EDI_2-1-1_1892.213,0.03,1892.228,1892.2265,1892.2295,voiced,back_vowel,low_vowel,6.056285871,7.724774762,w,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,when,?,initial,sp,IH1,EDI_2-1-1,192.22583,5,484.329,126.922,1349.154,253.037,2515.416,593.638,3775.281,500.477,4698.711,514.968,192.19,192.23,192.2065479,192.2450214,NA,NA,NA,NA,1,w,NA,NA,NA,EDI_2-1-1_192.206547867551,0.038473526,192.2257846,192.223861,192.2277083,voiced,front_vowel,high_vowel,4.782239265,10.40053353,w,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,when,?,initial,spn,IH1,EDI_2-1-1,192.643334,5,503.899,182.394,1334.475,276.277,2580.716,702.682,3559.113,560.185,4559.943,393.707,192.61,192.65,192.6269144,192.659662,NA,NA,NA,NA,1,w,NA,NA,NA,EDI_2-1-1_192.626914445982,0.032747511,192.6432882,192.6416508,192.6449256,voiced,front_vowel,high_vowel,4.952989437,10.32978031,w,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,was,?,initial,M,AH1,EDI_2-1-1,1921.291045,5,607.26,112.14,929.782,762.374,2638.615,454.66,4092.202,704.158,4835.576,420.492,1921.266,1921.316,1921.266,1921.316,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1921.266,0.05,1921.291,1921.2885,1921.2935,voiced,back_vowel,low_vowel,5.811640738,8.096067786,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,was,?,initial,T,AH1,EDI_2-1-1,1983.033045,5,461.891,263.313,1151.725,298.555,2248.911,1009.238,3363.145,873.882,4804.552,265.915,1983.013,1983.053,1983.013,1983.053,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_1983.013,0.04,1983.033,1983.031,1983.035,voiced,back_vowel,low_vowel,4.583069791,9.393032161,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,would,?,initial,L,UH1,EDI_2-1-1,2032.301045,5,671.644,299.815,969.362,239.26,2561.412,1168.374,3908.576,257.773,4451.404,284.397,2032.281,2032.321,2032.281,2032.321,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_2032.281,0.04,2032.301,2032.299,2032.303,voiced,back_vowel,high_vowel,6.312405599,8.341759523,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,would,?,initial,EY1,UH1,EDI_2-1-1,2038.983045,5,361.099,165.565,1331.594,380.797,2634.965,546.838,3390.946,927.562,4672.536,832.83,2038.963,2039.003,2038.963,2039.003,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_2038.963,0.04,2038.983,2038.981,2038.985,voiced,back_vowel,high_vowel,3.640896713,10.31581973,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,was,?,initial,T,AH0,EDI_2-1-1,2052.576045,5,513.993,165.288,1312.3,183.746,2657.316,164.449,3845.205,639.27,4872.218,245.955,2052.561,2052.591,2052.561,2052.591,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_2052.561,0.03,2052.576,2052.5745,2052.5775,voiced,back_vowel,low_vowel,5.040004576,10.22169239,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,wee,?,initial,AH0,IY1,EDI_2-1-1,2083.448045,4,458.254,109.308,1384.554,514.081,2463.018,671.519,3940.405,533.623,NA,NA,2083.433,2083.463,2083.433,2083.463,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_2083.433,0.03,2083.448,2083.4465,2083.4495,voiced,front_vowel,high_vowel,4.550438093,10.56860769,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,with,?,initial,L,IH0,EDI_2-1-1,2083.808045,4,513.136,233.406,1015.593,129.843,2661.733,228.084,4068.045,404.199,NA,NA,2083.793,2083.823,2083.793,2083.823,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_2083.793,0.03,2083.808,2083.8065,2083.8095,voiced,front_vowel,high_vowel,5.032644416,8.620461212,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,was,?,initial,AY1,AH0,EDI_2-1-1,21.725045,5,571.245,94.131,1123.796,136.405,2459.547,233.042,3736.353,217.238,4542.615,446.59,21.705,21.745,21.705,21.745,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_21.705,0.04,21.725,21.723,21.727,voiced,back_vowel,low_vowel,5.520413314,9.240092042,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,what,?,initial,OW1,AH1,EDI_2-1-1,2129.863,5,602.087,50.869,973.645,368.59,2928.514,455.647,3678.89,204.353,4375.416,157.964,2129.818,2129.908,2129.818,2129.908,NA,NA,NA,NA,1,w,NA,NA,NA,EDI_2-1-1_2129.818,0.09,2129.863,2129.8585,2129.8675,voiced,back_vowel,low_vowel,5.770313951,8.36794861,w,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,want,?,initial,UW1,AA1,EDI_2-1-1,2130.463045,5,651.673,98.345,981.532,39.473,2862.963,145.412,3644.044,760.787,4265.036,462.617,2130.438,2130.488,2130.438,2130.488,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_2130.438,0.05,2130.463,2130.4605,2130.4655,voiced,back_vowel,low_vowel,6.159716948,8.415975403,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,we,?,initial,AE1,IY1,EDI_2-1-1,214.775045,4,391.017,252.227,1491.315,676.91,2670.213,514.401,4377.215,716.969,NA,NA,214.75,214.8,214.75,214.8,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_214.75,0.05,214.775,214.7725,214.7775,voiced,front_vowel,high_vowel,3.928991904,11.05461489,iw,Nicola
EDI_2-1,Leith,woman,2014,1959,Health Assistant,55,WC,,W,we,?,initial,spn,IY1,EDI_2-1-1,215.135045,5,423.241,149.242,1394.948,1031.639,2509.153,1500.323,3744.145,503.967,5105.5,2313.805,215.11,215.16,215.11,215.16,NA,NA,NA,NA,0,?,NA,NA,NA,EDI_2-1-1_215.11,0.05,215.135,215.1325,215.1375,voiced,front_vowel,high_vowel,4.231201746,10.61728332,iw,Nicola
