Speaker,Pseudonym,Year,Neighborhood,Gender,YOB,Occupation,Age,SEC,Code,Word,PreSeg,FolSeg,Register,File,Asp,MidPoint,SegStart,SegEnd,SegDur,AspEnd,AspDur,AspStartr,AspEndr,IntermediateV,AgeGroup,n,,AspProp,Chunk,ChunkStart,ChunkEnd,WordsChunk,WordsPerSecond,SyllablesChunk,SyllablesPerSecond,presegv,presegm,asp,aspProp,word_init,post_pausal,mean_aspprop,file,word,preseg,folseg,preword,aspstart,aspend,duration,intensity,cog,sdev,skew,kurt,window_size,window_number,token,mean_cog,YOB_z,SPS_z
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,where,r,*eir,conversation,JG_65,asp,729.7588297,729.718,729.8,0.0816595,729.7887225,0.0707225,729.718,729.789,NA,3,104,,0.866065798,27,526.5,741.95,665,3.086563008,573,2.65954978,voiced,approximant,1,0.866065798,1,0,0.816885315,JG_65,where,r,*eir,or,729.718,729.789,0.056577981,28.50282146,848.9120625,846.4186676,10.25680839,178.8877083,0.028288991,2,hw,1105.727877,-0.601889046,-0.28705996
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,where,sp,*eir,conversation,JG_65,asp,757.4587499,757.409,757.508,0.0994998,757.4906432,0.0816432,757.409,757.491,NA,3,104,,0.820536323,29,748.59,786.368,113,2.991158876,97,2.567631955,pause,pause,1,0.820536323,1,1,0.816885315,JG_65,where,sp,*eir,NA,757.409,757.491,0.065314531,26.30428074,1321.487015,1536.542728,6.54400596,56.92021881,0.032657266,2,hw,1105.727877,-0.601889046,-0.446177057
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,w,which,spn,*i,conversation,JG_65,NA,758.414,758.389,758.439,0.05,NA,NA,NA,NA,NA,3,104,,NA,29,748.59,786.368,113,2.991158876,97,2.567631955,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601889046,-0.446177057
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,which,@,*i,conversation,JG_65,asp,761.9779948,761.934,762.022,0.0879896,762.004,0.07,761.934,762.004,NA,3,104,,0.795548565,29,748.59,786.368,113,2.991158876,97,2.567631955,voiced,vowel,1,0.795548565,1,0,0.816885315,JG_65,which,@,*i,er,761.934,762.004,0.056,35.20233872,868.089846,950.5312341,7.22921446,94.09274698,0.028,2,hw,1105.727877,-0.601889046,-0.446177057
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,what,sp,*oo,conversation,JG_65,asp,770.009605,769.926,770.093,0.1672099,770.077926,0.151926,769.926,770.078,NA,3,104,,0.908594527,29,748.59,786.368,113,2.991158876,97,2.567631955,pause,pause,1,0.908594527,1,1,0.816885315,JG_65,what,sp,*oo,NA,769.926,770.078,0.121540834,22.18704721,1229.83835,1518.844424,6.942798115,58.76301846,0.060770417,2,hw,1105.727877,-0.601889046,-0.446177057
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,w,which,s,*i,conversation,JG_65,NA,771.8831005,771.856,771.91,0.054201,NA,NA,NA,NA,NA,3,104,,NA,29,748.59,786.368,113,2.991158876,97,2.567631955,voiceless,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601889046,-0.446177057
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,when,r,*e,conversation,JG_65,asp,796.1921632,796.16,796.224,0.0643264,796.21,0.05,796.16,796.21,NA,3,104,,0.777285842,31,794.28,866.087,231,3.216956564,194,2.701686465,voiced,approximant,1,0.777285842,1,0,0.816885315,JG_65,when,r,*e,shore,796.16,796.21,0.04,31.72543387,933.4395907,956.3143114,10.07205572,162.4849869,0.02,2,hw,1105.727877,-0.601889046,-0.214117993
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,which,sp,*i,conversation,JG_65,asp,811.1739202,811.143,811.205,0.0618405,811.1959828,0.0529828,811.143,811.196,NA,3,104,,0.856765388,31,794.28,866.087,231,3.216956564,194,2.701686465,pause,pause,1,0.856765388,1,1,0.816885315,JG_65,which,sp,*i,NA,811.143,811.196,0.042386219,23.91975955,1347.598597,1301.376217,7.373185685,75.15058045,0.021193109,2,hw,1105.727877,-0.601889046,-0.214117993
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,w,when,t,*e,conversation,JG_65,NA,823.145,823.13,823.16,0.03,NA,NA,NA,NA,NA,3,104,,NA,31,794.28,866.087,231,3.216956564,194,2.701686465,voiceless,plosive,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601889046,-0.214117993
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,w,which,sil,*i,conversation,JG_65,NA,861.809,861.794,861.824,0.03,NA,NA,NA,NA,NA,3,104,,NA,31,794.28,866.087,231,3.216956564,194,2.701686465,pause,pause,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601889046,-0.214117993
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,where,sp,*eir,conversation,JG_65,asp,874.313,874.283,874.343,0.06,874.3348563,0.0518563,874.283,874.335,breathy,3,104,,0.864271667,33,870.826,956.969,255,2.960194096,214,2.48424132,pause,pause,1,0.864271667,1,1,0.816885315,JG_65,where,sp,*eir,NA,874.283,874.335,0.04148508,25.66963419,1178.837933,1326.614102,5.955436942,51.14519563,0.02074254,2,hw,1105.727877,-0.601889046,-0.590532906
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,w,which,s,*i,conversation,JG_65,NA,882.41,882.39,882.43,0.04,NA,NA,NA,NA,NA,3,104,,NA,33,870.826,956.969,255,2.960194096,214,2.48424132,voiceless,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601889046,-0.590532906
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,which,n,*i,conversation,JG_65,asp,885.7398947,885.69,885.79,0.0997894,885.7773175,0.0873175,885.69,885.777,NA,3,104,,0.875017787,33,870.826,956.969,255,2.960194096,214,2.48424132,voiced,nasal,1,0.875017787,1,0,0.816885315,JG_65,which,n,*i,one,885.69,885.777,0.069853992,27.84597563,1072.400158,1111.928014,8.631122587,109.5565247,0.034926996,2,hw,1105.727877,-0.601889046,-0.590532906
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,w,what,s,*oo,conversation,JG_65,NA,953.8782026,953.86,953.896,0.0355949,NA,NA,NA,NA,NA,3,104,,NA,33,870.826,956.969,255,2.960194096,214,2.48424132,voiceless,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601889046,-0.590532906
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,what,sp,*oo,conversation,JG_65,asp,1012.571353,1012.455,1012.688,0.232707,1012.665,0.21,1012.455,1012.665,NA,3,104,,0.902422359,37,971.164,1049.92,234,2.971202194,195,2.476001828,pause,pause,1,0.902422359,1,1,0.816885315,JG_65,what,sp,*oo,NA,1012.455,1012.665,0.168,22.64510206,1275.744081,1755.624367,6.091340216,42.62429829,0.084,2,hw,1105.727877,-0.601889046,-0.604796125
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,when,sil,*e,conversation,JG_65,asp,1019.024422,1018.962,1019.087,0.124843,1019.074796,0.112796,1018.962,1019.075,NA,3,104,,0.9035028,37,971.164,1049.92,234,2.971202194,195,2.476001828,pause,pause,1,0.9035028,1,1,0.816885315,JG_65,when,sil,*e,NA,1018.962,1019.075,0.090236679,25.87048105,1025.117564,919.7312743,11.68841666,182.8945777,0.045118339,2,hw,1105.727877,-0.601889046,-0.604796125
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,when,*ou,*e,conversation,JG_65,asp,1080.158403,1080.111,1080.206,0.094806,1080.193588,0.082588,1080.111,1080.194,NA,3,104,,0.8711263,39,1053.634,1109.437,156,2.795548626,125,2.240022938,voiced,vowel,1,0.8711263,1,0,0.816885315,JG_65,when,*ou,*e,go,1080.111,1080.194,0.066070097,33.64473705,917.2232114,724.8866137,11.39145697,225.61556,0.033035048,2,hw,1105.727877,-0.601889046,-1.013294431
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,when,sp,*e,conversation,JG_65,asp,1092.31922,1092.296,1092.342,0.046441,1092.329605,0.033605,1092.296,1092.33,NA,3,104,,0.723606296,39,1053.634,1109.437,156,2.795548626,125,2.240022938,pause,pause,1,0.723606296,1,1,0.816885315,JG_65,when,sp,*e,NA,1092.296,1092.33,0.026883736,23.13339925,858.3354605,1183.016921,9.510480284,117.2036943,0.013441868,2,hw,1105.727877,-0.601889046,-1.013294431
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,what,k,*oo,conversation,JG_65,asp,1125.197698,1125.16,1125.236,0.07604,1125.226577,0.066899,1125.16,1125.227,NA,3,104,,0.879786954,41,1119.148,1131.122,35,2.922999833,34,2.839485552,voiceless,plosive,1,0.879786954,1,0,0.816885315,JG_65,what,k,*oo,think,1125.16,1125.227,0.053519027,36.2183449,1077.571604,489.8121068,14.88044229,420.6341685,0.026759514,2,hw,1105.727877,-0.601889046,0.024423232
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,whether,r,*e,conversation,JG_65,asp,1162.465,1162.42,1162.51,0.09,1162.494677,0.074677,1162.42,1162.495,NA,3,104,,0.829744444,43,1137.351,1173.393,119,3.301703568,111,3.079740303,voiced,approximant,1,0.829744444,1,0,0.816885315,JG_65,whether,r,*e,matter,1162.42,1162.495,0.059741852,34.28561304,665.6498535,737.40154,13.48691063,275.0396217,0.029870926,2,hw,1105.727877,-0.601889046,0.440323395
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,when,r,*e,conversation,JG_65,asp,1209.611,1209.561,1209.661,0.1,1209.644077,0.083077,1209.561,1209.644,NA,3,104,,0.83077,47,1196.64,1317.027,370,3.073421549,338,2.807612118,voiced,approximant,1,0.83077,1,0,0.816885315,JG_65,when,r,*e,over,1209.561,1209.644,0.066461255,30.82448315,987.7386031,829.1654955,9.971645433,166.4879374,0.033230628,2,hw,1105.727877,-0.601889046,-0.030752228
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,which,t,*i,conversation,JG_65,asp,1215.089391,1215.055,1215.124,0.068782,1215.115,0.06,1215.055,1215.115,NA,3,104,,0.872321247,47,1196.64,1317.027,370,3.073421549,338,2.807612118,voiceless,plosive,1,0.872321247,1,0,0.816885315,JG_65,which,t,*i,that,1215.055,1215.115,0.048,29.90793428,1225.262043,1208.268393,6.210573015,55.50365226,0.024,2,hw,1105.727877,-0.601889046,-0.030752228
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,w,why,z,*ae,conversation,JG_65,NA,1215.48,1215.445,1215.515,0.07,NA,NA,NA,NA,NA,3,104,,NA,47,1196.64,1317.027,370,3.073421549,338,2.807612118,voiced,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601889046,-0.030752228
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,when,l!,*e,conversation,JG_65,asp,1267.95,1267.91,1267.99,0.08,1267.981186,0.071186,1267.91,1267.981,NA,3,104,,0.889825,47,1196.64,1317.027,370,3.073421549,338,2.807612118,voiced,vowel,1,0.889825,1,0,0.816885315,JG_65,when,l!,*e,festival,1267.91,1267.981,0.05694864,33.93627118,1321.094847,1700.039403,4.331835245,23.6851706,0.02847432,2,hw,1105.727877,-0.601889046,-0.030752228
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,which,-,*i,conversation,JG_65,asp,1293.397758,1293.372,1293.423,0.050686,1293.41,0.037585,1293.372,1293.41,NA,3,104,,0.74152626,47,1196.64,1317.027,370,3.073421549,338,2.807612118,voiceless,other,1,0.74152626,1,0,0.816885315,JG_65,which,NA,*i,NA,1293.372,1293.41,0.030067995,22.71142624,2182.996136,2307.61696,3.440450342,14.24752946,0.015033997,2,hw,1105.727877,-0.601889046,-0.030752228
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,when,sp,*e,conversation,JG_65,asp,1341.386586,1341.361,1341.412,0.050853,1341.402,0.04084,1341.361,1341.402,NA,3,104,,0.803099129,51,1335.395,1445.911,378,3.42031923,345,3.121719932,pause,pause,1,0.803099129,1,1,0.816885315,JG_65,when,sp,*e,NA,1341.361,1341.402,0.032672012,19.13784729,1059.24319,1587.501812,7.837663656,70.89186581,0.016336006,2,hw,1105.727877,-0.601889046,0.512993486
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,which,sp,*i,conversation,JG_65,asp,1355.254836,1355.219,1355.291,0.072328,1355.28061,0.061938,1355.219,1355.281,NA,3,104,,0.856348855,51,1335.395,1445.911,378,3.42031923,345,3.121719932,pause,pause,1,0.856348855,1,1,0.816885315,JG_65,which,sp,*i,NA,1355.219,1355.281,0.049550437,20.77672553,1365.030513,1335.393087,9.318626818,100.3429685,0.024775219,2,hw,1105.727877,-0.601889046,0.512993486
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,w,where,s,*eir,conversation,JG_65,NA,1359.66223,1359.633,1359.691,0.05754,NA,NA,NA,NA,NA,3,104,,NA,51,1335.395,1445.911,378,3.42031923,345,3.121719932,voiceless,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601889046,0.512993486
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,what,s,*oo,conversation,JG_65,asp,1408.118016,1408.081,1408.155,0.074032,1408.145981,0.064981,1408.081,1408.146,NA,3,104,,0.877742057,51,1335.395,1445.911,378,3.42031923,345,3.121719932,voiceless,fricative,1,0.877742057,1,0,0.816885315,JG_65,what,s,*oo,it's,1408.081,1408.146,0.051984474,27.80682817,1230.874187,1139.874818,6.663038798,67.23637249,0.025992237,2,hw,1105.727877,-0.601889046,0.512993486
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,everywhere,ii,~eir,conversation,JG_65,asp,1418.719,1418.679,1418.759,0.08,1418.747109,0.068109,1418.679,1418.747,NA,3,104,,0.8513625,51,1335.395,1445.911,378,3.42031923,345,3.121719932,voiced,vowel,1,0.8513625,0,0,0.816885315,JG_65,everywhere,ii,~eir,and,1418.679,1418.747,0.054487366,36.6502668,856.6568484,753.6282684,7.442833782,131.9361066,0.027243683,2,hw,1105.727877,-0.601889046,0.512993486
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,w,when,d,*e,conversation,JG_65,NA,1437.328,1437.293,1437.363,0.07,NA,NA,NA,NA,NA,3,104,,NA,51,1335.395,1445.911,378,3.42031923,345,3.121719932,voiced,plosive,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601889046,0.512993486
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,where,sp,*eir,conversation,JG_65,asp,1438.768,1438.713,1438.823,0.11,1438.799287,0.086287,1438.713,1438.799,NA,3,104,,0.784427273,51,1335.395,1445.911,378,3.42031923,345,3.121719932,pause,pause,1,0.784427273,1,1,0.816885315,JG_65,where,sp,*eir,NA,1438.713,1438.799,0.069029431,23.85385011,1271.871058,1673.943894,5.104433691,33.2452698,0.034514716,2,hw,1105.727877,-0.601889046,0.512993486
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,everywhere,ii,~eir,conversation,JG_65,asp,1510.041,1509.986,1510.096,0.11,1510.07551,0.08951,1509.986,1510.076,NA,3,104,,0.813727273,55,1471.066,1558.844,290,3.303789104,236,2.688600788,voiced,vowel,1,0.813727273,0,0,0.816885315,JG_65,everywhere,ii,~eir,that,1509.986,1510.076,0.071607672,30.93502698,755.9794208,842.2401462,10.19408139,169.0952635,0.035803836,2,hw,1105.727877,-0.601889046,-0.236770345
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,when,n,*e,conversation,JG_65,asp,1540.667774,1540.628,1540.708,0.079549,1540.698,0.07,1540.628,1540.698,NA,3,104,,0.879960779,55,1471.066,1558.844,290,3.303789104,236,2.688600788,voiced,nasal,1,0.879960779,1,0,0.816885315,JG_65,when,n,*e,decline,1540.628,1540.698,0.056,30.80319292,752.5714981,729.569939,11.52916906,221.7973878,0.028,2,hw,1105.727877,-0.601889046,-0.236770345
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,when,n,*e,conversation,JG_65,asp,1587.483736,1587.449,1587.518,0.068499,1587.513,0.063513,1587.449,1587.513,NA,3,104,,0.927210616,57,1563.255,1596.591,92,2.759779218,78,2.339812815,voiced,nasal,1,0.927210616,1,0,0.816885315,JG_65,when,n,*e,in,1587.449,1587.513,0.050810628,31.01538801,1217.492325,825.8097923,7.828447923,119.0799306,0.025405314,2,hw,1105.727877,-0.601889046,-0.840550184
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,what,uu,*oo,conversation,JG_65,asp,1610.864939,1610.834,1610.896,0.062122,1610.889862,0.055984,1610.834,1610.89,NA,3,104,,0.901194424,59,1599.672,1632.478,97,2.956776199,79,2.40809608,voiced,vowel,1,0.901194424,1,0,0.816885315,JG_65,what,uu,*oo,to,1610.834,1610.89,0.044787339,30.01875764,1063.430485,889.059817,7.923031956,109.7128022,0.02239367,2,hw,1105.727877,-0.601889046,-0.722346398
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,anywhere,ii,~eir,conversation,JG_65,asp,1641.213,1641.163,1641.263,0.1,1641.243623,0.080623,1641.163,1641.244,NA,3,104,,0.80623,61,1640.683,1695.753,153,2.778282186,140,2.542218994,voiced,vowel,1,0.80623,0,0,0.816885315,JG_65,anywhere,ii,~eir,oh,1641.163,1641.244,0.064498139,34.6935082,1262.074028,778.5228603,5.96635731,98.01117729,0.032249069,2,hw,1105.727877,-0.601889046,-0.490168922
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,when,sp,*e,conversation,JG_65,asp,1653.209043,1653.18,1653.238,0.057915,1653.222608,0.042523,1653.18,1653.223,NA,3,104,,0.734231201,61,1640.683,1695.753,153,2.778282186,140,2.542218994,pause,pause,1,0.734231201,1,1,0.816885315,JG_65,when,sp,*e,NA,1653.18,1653.223,0.034018367,23.78551948,1516.121554,1107.649107,8.23957199,100.4264847,0.017009183,2,hw,1105.727877,-0.601889046,-0.490168922
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,when,d,*e,conversation,JG_65,asp,1667.284,1667.244,1667.324,0.08,1667.315149,0.071149,1667.244,1667.315,NA,3,104,,0.8893625,61,1640.683,1695.753,153,2.778282186,140,2.542218994,voiced,plosive,1,0.8893625,1,0,0.816885315,JG_65,when,d,*e,and,1667.244,1667.315,0.056919549,31.27736314,1979.742089,1692.217365,3.595953154,18.71931321,0.028459774,2,hw,1105.727877,-0.601889046,-0.490168922
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,w,where,s,*eir,conversation,JG_65,NA,1668.599,1668.574,1668.624,0.05,NA,NA,NA,NA,NA,3,104,,NA,61,1640.683,1695.753,153,2.778282186,140,2.542218994,voiceless,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601889046,-0.490168922
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,w,which,z,*i,conversation,JG_65,NA,1679.44,1679.42,1679.46,0.04,NA,NA,NA,NA,NA,3,104,,NA,61,1640.683,1695.753,153,2.778282186,140,2.542218994,voiced,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601889046,-0.490168922
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,whatever,r,#NAME?,conversation,JG_65,asp,1727.143286,1727.092,1727.195,0.103428,1727.182824,0.091252,1727.092,1727.183,NA,3,104,,0.882275593,63,1701.114,1742.271,115,2.79417839,102,2.478314746,voiced,approximant,1,0.882275593,1,0,0.816885315,JG_65,whatever,r,#NAME?,or,1727.092,1727.183,0.073001585,31.8331102,1242.355717,983.7982941,7.875346012,89.81649352,0.036500793,2,hw,1105.727877,-0.601889046,-0.600792279
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,when,sp,*e,conversation,JG_65,asp,1760.039,1760.014,1760.064,0.05,1760.057094,0.043094,1760.014,1760.057,NA,3,104,,0.86188,65,1749.27,1792.262,157,3.651842203,138,3.209899516,pause,pause,1,0.86188,1,1,0.816885315,JG_65,when,sp,*e,NA,1760.014,1760.057,0.034475421,32.67353242,779.2576077,499.5559911,15.64782146,427.7815373,0.01723771,2,hw,1105.727877,-0.601889046,0.665639389
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,where,*ei,*eir,conversation,JG_65,asp,1767.234,1767.194,1767.274,0.08,1767.2612,0.0672,1767.194,1767.261,voiced,3,104,,0.84,65,1749.27,1792.262,157,3.651842203,138,3.209899516,voiced,vowel,1,0.84,1,0,0.816885315,JG_65,where,*ei,*eir,say,1767.194,1767.261,0.053759689,35.43124053,528.3962035,438.7961215,14.35478572,432.4674135,0.026879844,2,hw,1105.727877,-0.601889046,0.665639389
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,w,when,ng,*e,conversation,JG_65,NA,1771.151,1771.131,1771.171,0.04,NA,NA,NA,NA,NA,3,104,,NA,65,1749.27,1792.262,157,3.651842203,138,3.209899516,voiced,nasal,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601889046,0.665639389
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,w,what,s,*oo,conversation,JG_65,NA,1785.08,1785.05,1785.11,0.06,NA,NA,NA,NA,NA,3,104,,NA,65,1749.27,1792.262,157,3.651842203,138,3.209899516,voiceless,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601889046,0.665639389
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,where,r,*eir,conversation,JG_65,asp,1830.554828,1830.487,1830.623,0.136344,1830.585295,0.098639,1830.487,1830.585,NA,3,104,,0.723456844,67,1796.375,1917.382,372,3.074202319,319,2.636211128,voiced,approximant,1,0.723456844,1,0,0.816885315,JG_65,where,r,*eir,remember,1830.487,1830.585,0.078911026,30.15858615,1099.448472,870.2588427,7.346246147,110.5390017,0.039455513,2,hw,1105.727877,-0.601889046,-0.327461031
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,what,t,*oo,conversation,JG_65,asp,1859.076,1859.046,1859.106,0.06,1859.097255,0.051255,1859.046,1859.097,NA,3,104,,0.85425,67,1796.375,1917.382,372,3.074202319,319,2.636211128,voiceless,plosive,1,0.85425,1,0,0.816885315,JG_65,what,t,*oo,past,1859.046,1859.097,0.041003961,33.20663861,1102.325177,1237.890955,6.121216115,52.93066265,0.020501981,2,hw,1105.727877,-0.601889046,-0.327461031
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,w,where,s,*eir,conversation,JG_65,NA,1866.868,1866.853,1866.883,0.03,NA,NA,NA,NA,NA,3,104,,NA,67,1796.375,1917.382,372,3.074202319,319,2.636211128,voiceless,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601889046,-0.327461031
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,w,where,s,*eir,conversation,JG_65,NA,1876.512,1876.487,1876.537,0.05,NA,NA,NA,NA,NA,3,104,,NA,67,1796.375,1917.382,372,3.074202319,319,2.636211128,voiceless,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601889046,-0.327461031
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,w,when,s,*e,conversation,JG_65,NA,1880.499,1880.474,1880.524,0.05,NA,NA,NA,NA,NA,3,104,,NA,67,1796.375,1917.382,372,3.074202319,319,2.636211128,voiceless,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601889046,-0.327461031
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,what,s,*oo,conversation,JG_65,asp,1908.466916,1908.437,1908.497,0.059942,1908.486446,0.049501,1908.437,1908.486,NA,3,104,,0.825814954,67,1796.375,1917.382,372,3.074202319,319,2.636211128,voiceless,fricative,1,0.825814954,1,0,0.816885315,JG_65,what,s,*oo,that's,1908.437,1908.486,0.039600328,27.11449871,1356.975083,1080.150251,7.327534327,82.42610103,0.019800164,2,hw,1105.727877,-0.601889046,-0.327461031
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,why,s,*ae,conversation,JG_65,asp,1909.68958,1909.652,1909.727,0.075161,1909.710919,0.058919,1909.652,1909.711,NA,3,104,,0.783903886,67,1796.375,1917.382,372,3.074202319,319,2.636211128,voiceless,fricative,1,0.783903886,1,0,0.816885315,JG_65,why,s,*ae,that's,1909.652,1909.711,0.047134931,28.82932312,1269.021018,1488.445264,5.845212949,45.88945903,0.023567466,2,hw,1105.727877,-0.601889046,-0.327461031
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,which,ng,*i,conversation,JG_65,asp,1927.058959,1927.018,1927.1,0.082363,1927.08554,0.067762,1927.018,1927.086,NA,3,104,,0.822723796,69,1921.831,1970.771,155,3.167143441,141,2.881078872,voiced,nasal,1,0.822723796,1,0,0.816885315,JG_65,which,ng,*i,building,1927.018,1927.086,0.05421019,30.00253262,830.3042602,971.8319052,8.516774925,114.7496122,0.027105095,2,hw,1105.727877,-0.601889046,0.096424591
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,hw,when,sp,*e,conversation,JG_65,asp,1930.369168,1930.304,1930.434,0.129664,1930.356232,0.051896,1930.304,1930.356,NA,3,104,,0.400234452,69,1921.831,1970.771,155,3.167143441,141,2.881078872,pause,pause,1,0.400234452,1,1,0.816885315,JG_65,NA,m,w,time,1930.304,1930.356,0.041517152,30.30156152,763.2361193,700.4949701,16.19547143,335.4590171,0.020758576,2,hw,1105.727877,-0.601889046,0.096424591
JG_65,Jane,2018,Leith,woman,1953,Physiotherapist,65,MC,w,which,z,*i,conversation,JG_65,NA,1949.426,1949.401,1949.451,0.05,NA,NA,NA,NA,NA,3,104,,NA,69,1921.831,1970.771,155,3.167143441,141,2.881078872,voiced,fricative,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601889046,0.096424591
